"ID_t2ce","Date_time","FlagName","GearGrpCode","YearC","TimePeriodID","Cod_qdd","GeoStrata","Lat","Lon","Eff1","kg","areas","SST_mean","Chlor_a","porc_juvenis","porc_adultos","kg_juvenis","kg_adultos"
100476,"2007-04-01","Chinese Taipei","LL",2007,4,"5_5_145","5x5",-5,-10,33614,0,"area 4",27.7827421425,0.0833581830003183,37.9106085083468,62.0893914916532,0,0
100477,"2007-04-01","Chinese Taipei","LL",2007,4,"5_5_130","5x5",-5,-15,78000,0,"area 3",27.9653929778333,0.0869875967872381,3.94087171960801,96.059128280392,0,0
100478,"2007-04-01","Chinese Taipei","LL",2007,4,"5_5_174","5x5",-10,0,18170,0,"area 4",25.495112177,0.0841016632039559,37.9106085083468,62.0893914916532,0,0
100479,"2007-04-01","Chinese Taipei","LL",2007,4,"5_5_169","5x5",-35,0,187950,108689,"area 8",17.3945264272083,0.223249378944295,55.6393842264458,44.3606157735542,60473.8903218816,48215.1096781184
100480,"2007-04-01","Chinese Taipei","LL",2007,4,"5_5_154","5x5",-35,-5,154800,129901,"area 8",17.3660080847917,0.259655870894442,55.6393842264458,44.3606157735542,72276.1165039953,57624.8834960047
100481,"2007-04-01","Chinese Taipei","LL",2007,4,"5_5_124","5x5",-35,-15,3420,506,"area 7",18.1354297694167,0.260681030423478,47.2553450043671,52.7446549956329,239.112045722098,266.887954277902
100482,"2007-04-01","Chinese Taipei","LL",2007,4,"5_5_79","5x5",-35,-30,7625,415,"area 7",19.2573747732083,0.162721871893247,47.2553450043671,52.7446549956329,196.109681768124,218.890318231876
100483,"2007-04-01","Chinese Taipei","LL",2007,4,"5_5_64","5x5",-35,-35,9820,2077,"area 6",19.8276039379167,0.158774002718605,46.9160583477949,53.0839416522051,974.446531883701,1102.5534681163
100484,"2007-04-01","Chinese Taipei","LL",2007,4,"5_5_49","5x5",-35,-40,298092,232362,"area 6",20.2539997625833,0.158209476240903,46.9160583477949,53.0839416522051,109015.091498103,123346.908501897
100485,"2007-04-01","Chinese Taipei","LL",2007,4,"5_5_34","5x5",-35,-45,386238,206643,"area 6",21.0751814226667,0.172569150009629,46.9160583477949,53.0839416522051,96948.7504516339,109694.249548366
100486,"2007-04-01","Chinese Taipei","LL",2007,4,"5_5_19","5x5",-35,-50,316461,170428,"area 6",21.3980894182222,0.456231827492346,46.9160583477949,53.0839416522051,79958.0999209799,90469.90007902
100487,"2007-04-01","Chinese Taipei","LL",2007,4,"5_5_48","5x5",-40,-40,58364,47994,"area 6",15.3997189014583,0.428239268337335,46.9160583477949,53.0839416522051,22516.8930434407,25477.1069565593
100488,"2007-04-01","Chinese Taipei","LL",2007,4,"5_5_33","5x5",-40,-45,17680,8741,"area 6",16.3850272421667,0.444306898041525,46.9160583477949,53.0839416522051,4100.93266018076,4640.06733981924
100489,"2007-04-01","Chinese Taipei","LL",2007,4,"5_5_117","5x5",0,-20,5610,0,"area 1",28.8014412896875,0.154937777708067,16.5059645219111,83.4940354780889,0,0
100490,"2007-04-01","Chinese Taipei","LL",2007,4,"5_5_72","5x5",0,-35,4480,0,"area 1",27.7525819270833,0.117079410593059,16.5059645219111,83.4940354780889,0,0
100491,"2007-04-01","Chinese Taipei","LL",2007,4,"5_5_133","5x5",5,-15,5440,0,"area 2",28.1436746154167,0.216233976518022,7.58000391057811,92.4199960894219,0,0
100492,"2007-04-01","Chinese Taipei","LL",2007,4,"5_5_118","5x5",5,-20,336350,30,"area 1",27.0038338144167,0.143485981238048,16.5059645219111,83.4940354780889,4.95178935657334,25.0482106434267
100493,"2007-04-01","Chinese Taipei","LL",2007,4,"5_5_103","5x5",5,-25,264380,46,"area 1",26.8230088054167,0.12793383402821,16.5059645219111,83.4940354780889,7.59274368007912,38.4072563199209
100494,"2007-04-01","Chinese Taipei","LL",2007,4,"5_5_88","5x5",5,-30,50000,0,"area 1",26.7483788060833,0.123954925360525,16.5059645219111,83.4940354780889,0,0
100495,"2007-04-01","Chinese Taipei","LL",2007,4,"5_5_73","5x5",5,-35,28200,0,"area 1",26.95176797425,0.131641198470029,16.5059645219111,83.4940354780889,0,0
100496,"2007-04-01","Chinese Taipei","LL",2007,4,"5_5_58","5x5",5,-40,42000,0,"area 1",27.1126704804167,0.106631659272232,16.5059645219111,83.4940354780889,0,0
100497,"2007-04-01","Chinese Taipei","LL",2007,4,"5_5_43","5x5",5,-45,4540,0,"area 1",27.2459979645833,0.130297510032285,16.5059645219111,83.4940354780889,0,0
100498,"2007-04-01","Chinese Taipei","LL",2007,4,"5_5_119","5x5",10,-20,6800,0,"area 1",23.7426605540833,0.153372403174549,16.5059645219111,83.4940354780889,0,0
100499,"2007-04-01","Chinese Taipei","LL",2007,4,"5_5_74","5x5",10,-35,7500,0,"area 1",25.1060538655,0.130152213944178,16.5059645219111,83.4940354780889,0,0
100500,"2007-04-01","Chinese Taipei","LL",2007,4,"5_5_59","5x5",10,-40,2500,0,"area 1",25.664361339,0.137153918155079,16.5059645219111,83.4940354780889,0,0
100505,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_191","5x5",0,0,369668,0,"area 2",28.434317165121,0.136248074265688,7.58000391057811,92.4199960894219,0,0
100506,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_206","5x5",0,5,36370,0,"area 2",28.2614141920108,0.602596139920958,7.58000391057811,92.4199960894219,0,0
100507,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_190","5x5",-5,0,326766,0,"area 4",27.3505732275202,0.159957639052751,37.9106085083468,62.0893914916532,0,0
100508,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_205","5x5",-5,5,224805,0,"area 4",27.819602061129,0.750426239876433,37.9106085083468,62.0893914916532,0,0
100509,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_189","5x5",-10,0,5760,0,"area 4",25.0961821477823,0.14259956061046,37.9106085083468,62.0893914916532,0,0
100510,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_204","5x5",-10,5,12380,0,"area 4",25.4551448476613,0.218704140504512,37.9106085083468,62.0893914916532,0,0
100511,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_185","5x5",-30,0,11000,1631,"area 8",19.7158979495968,0.115659189216524,55.6393842264458,44.3606157735542,907.47835673333,723.52164326667
100512,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_200","5x5",-30,5,10463,1564,"area 8",19.8063763782258,0.151930159736787,55.6393842264458,44.3606157735542,870.199969301612,693.800030698388
100513,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_230","5x5",-30,15,6400,2800,"area 8",17.2231444697461,1.55886372384846,55.6393842264458,44.3606157735542,1557.90275834048,1242.09724165952
100514,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_184","5x5",-35,0,144859,61134,"area 8",16.7694927025201,0.224620377901649,55.6393842264458,44.3606157735542,34014.5811529953,27119.4188470047
100515,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_199","5x5",-35,5,84200,28148,"area 8",16.8382916897984,0.28337846601141,55.6393842264458,44.3606157735542,15661.37387206,12486.62612794
100516,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_214","5x5",-35,10,212200,178949,"area 8",18.3202417034678,0.329634900323755,55.6393842264458,44.3606157735542,99566.1216793824,79382.8783206176
100517,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_176","5x5",0,0,696528,15,"area 2",27.88206979,0.169668934859356,7.58000391057811,92.4199960894219,1.13700058658672,13.8629994134133
100518,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_161","5x5",0,-5,55506,0,"area 2",27.6072875496774,0.150822310300487,7.58000391057811,92.4199960894219,0,0
100519,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_146","5x5",0,-10,53990,48,"area 2",27.4298238380645,0.174320452415152,7.58000391057811,92.4199960894219,3.63840187707749,44.3615981229225
100520,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_131","5x5",0,-15,3780,0,"area 2",27.3541359284677,0.176193142395951,7.58000391057811,92.4199960894219,0,0
100521,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_175","5x5",-5,0,194460,0,"area 4",26.8842165784677,0.142555190420334,37.9106085083468,62.0893914916532,0,0
100522,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_160","5x5",-5,-5,169320,0,"area 4",27.2642988373387,0.121061403649215,37.9106085083468,62.0893914916532,0,0
100523,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_145","5x5",-5,-10,75060,408,"area 4",27.4587222191935,0.106313650335661,37.9106085083468,62.0893914916532,154.675282714055,253.324717285945
100524,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_130","5x5",-5,-15,117548,608,"area 3",27.5881375453226,0.105421441688508,3.94087171960801,96.059128280392,23.9605000552167,584.039499944783
100525,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_174","5x5",-10,0,4250,0,"area 4",24.8101843700807,0.113659708748358,37.9106085083468,62.0893914916532,0,0
100526,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_170","5x5",-30,0,72065,53261,"area 8",20.1093360545968,0.089340009037664,55.6393842264458,44.3606157735542,29634.0924328473,23626.9075671527
100527,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_155","5x5",-30,-5,85518,63915,"area 8",19.9249989605645,0.0870997305372084,55.6393842264458,44.3606157735542,35561.9124283328,28353.0875716672
100528,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_169","5x5",-35,0,408602,241553,"area 8",16.395442485,0.259302080348662,55.6393842264458,44.3606157735542,134398.601780507,107154.398219493
100529,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_154","5x5",-35,-5,273000,250299,"area 8",16.049102965121,0.298476954164988,55.6393842264458,44.3606157735542,139264.822324951,111034.177675049
100530,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_139","5x5",-35,-10,3600,1316,"area 7",16.2766844212097,0.270160858336012,47.2553450043671,52.7446549956329,621.880340257472,694.119659742528
100531,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_124","5x5",-35,-15,7200,4256,"area 7",16.2348489202016,0.281915459507364,47.2553450043671,52.7446549956329,2011.18748338587,2244.81251661413
100532,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_94","5x5",-35,-25,3600,3906,"area 7",16.8560795906855,0.241508392517955,47.2553450043671,52.7446549956329,1845.79377587058,2060.20622412942
100533,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_79","5x5",-35,-30,3600,4170,"area 7",17.471547366371,0.230230782103129,47.2553450043671,52.7446549956329,1970.54788668211,2199.45211331789
100534,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_64","5x5",-35,-35,9600,1102,"area 6",18.1561336569758,0.240361999245215,46.9160583477949,53.0839416522051,517.0149629927,584.9850370073
100535,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_49","5x5",-35,-40,55890,45723,"area 6",18.6284739725,0.249079328444617,46.9160583477949,53.0839416522051,21451.4293583623,24271.5706416377
100536,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_34","5x5",-35,-45,906589,771382,"area 6",19.2273465502016,0.246136247564493,46.9160583477949,53.0839416522051,361902.029204388,409479.970795612
100537,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_19","5x5",-35,-50,436852,441891,"area 6",19.2325115342849,0.76149772019874,46.9160583477949,53.0839416522051,207317.839393655,234573.160606345
100538,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_48","5x5",-40,-40,24950,13464,"area 6",13.8134247166935,0.350666171184342,46.9160583477949,53.0839416522051,6316.77809594711,7147.22190405289
100539,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_33","5x5",-40,-45,177340,143232,"area 6",14.7614811656452,0.371153947272447,46.9160583477949,53.0839416522051,67198.8086927136,76033.1913072864
100540,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_177","5x5",0,0,19285,0,"area 2",29.371666909879,0.126392377730479,7.58000391057811,92.4199960894219,0,0
100541,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_162","5x5",0,-5,5840,0,"area 2",29.1079229759073,0.145266390102908,7.58000391057811,92.4199960894219,0,0
100542,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_147","5x5",0,-10,44880,0,"area 2",28.7466508247984,0.134653309177793,7.58000391057811,92.4199960894219,0,0
100543,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_132","5x5",0,-15,19040,0,"area 2",28.42274358125,0.133958500122699,7.58000391057811,92.4199960894219,0,0
100544,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_117","5x5",0,-20,13260,70,"area 1",28.531970393246,0.148217048345747,16.5059645219111,83.4940354780889,11.5541751653378,58.4458248346622
100545,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_148","5x5",5,-10,3060,0,"area 2",28.7556739694445,0.669289595985664,7.58000391057811,92.4199960894219,0,0
100546,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_133","5x5",5,-15,46750,0,"area 2",28.3986165540323,0.170992416703083,7.58000391057811,92.4199960894219,0,0
100547,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_118","5x5",5,-20,199500,0,"area 1",27.4137496491129,0.171476794135645,16.5059645219111,83.4940354780889,0,0
100548,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_103","5x5",5,-25,104510,60,"area 1",27.3165504540323,0.139189855690045,16.5059645219111,83.4940354780889,9.90357871314667,50.0964212868533
100549,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_88","5x5",5,-30,5360,21,"area 1",27.0854722194355,0.12975506494225,16.5059645219111,83.4940354780889,3.46625254960134,17.5337474503987
100550,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_73","5x5",5,-35,20900,23,"area 1",27.1761528642742,0.124779489625011,16.5059645219111,83.4940354780889,3.79637184003956,19.2036281599604
100551,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_58","5x5",5,-40,149260,738,"area 1",27.2402044774194,0.102464281811111,16.5059645219111,83.4940354780889,121.814018171704,616.185981828296
100552,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_119","5x5",10,-20,2210,0,"area 1",24.211493251129,0.136499246318616,16.5059645219111,83.4940354780889,0,0
100553,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_104","5x5",10,-25,7872,0,"area 1",24.8470948619355,0.125555260395241,16.5059645219111,83.4940354780889,0,0
100554,"2007-05-01","Chinese Taipei","LL",2007,5,"5_5_59","5x5",10,-40,47450,165,"area 1",25.8739093440323,0.110198049227276,16.5059645219111,83.4940354780889,27.2348414611534,137.765158538847
100567,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_192","5x5",0,0,36390,0,"area 2",28.22336943125,0.160189840375338,7.58000391057811,92.4199960894219,0,0
100568,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_191","5x5",0,0,431272,35,"area 2",26.430346536875,0.276418275420769,7.58000391057811,92.4199960894219,2.65300136870234,32.3469986312977
100569,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_206","5x5",0,5,103610,0,"area 2",25.8191760568611,0.972624206020356,7.58000391057811,92.4199960894219,0,0
100570,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_190","5x5",-5,0,324960,0,"area 4",25.8933579998958,0.208223576077947,37.9106085083468,62.0893914916532,0,0
100571,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_205","5x5",-5,5,86342,0,"area 4",25.5162088449167,0.693018912860762,37.9106085083468,62.0893914916532,0,0
100572,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_189","5x5",-10,0,121220,0,"area 4",23.6520976330208,0.134324884826155,37.9106085083468,62.0893914916532,0,0
100573,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_204","5x5",-10,5,9120,0,"area 4",22.9845763860833,0.210088857508127,37.9106085083468,62.0893914916532,0,0
100574,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_201","5x5",-25,5,3000,1403,"area 8",19.08155060525,0.214350827509641,55.6393842264458,44.3606157735542,780.620560697034,622.379439302966
100575,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_216","5x5",-25,10,9000,8258,"area 8",17.14395477825,0.664163447332879,55.6393842264458,44.3606157735542,4594.70034941989,3663.29965058011
100576,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_185","5x5",-30,0,25800,24201,"area 8",18.3476206303125,0.157774764285783,55.6393842264458,44.3606157735542,13465.2873766421,10735.7126233579
100577,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_200","5x5",-30,5,111000,82414,"area 8",18.1571781295,0.22008270428655,55.6393842264458,44.3606157735542,45854.642116383,36559.357883617
100578,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_215","5x5",-30,10,51600,29612,"area 8",17.6934939690833,0.296124612056666,55.6393842264458,44.3606157735542,16475.9344571351,13136.0655428649
100579,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_184","5x5",-35,0,7200,5599,"area 8",15.4892330635417,0.237015056548306,55.6393842264458,44.3606157735542,3115.2491228387,2483.7508771613
100580,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_214","5x5",-35,10,23000,15131,"area 8",16.8011297686667,0.260577960219283,55.6393842264458,44.3606157735542,8418.79522730351,6712.20477269649
100581,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_176","5x5",0,0,211090,0,"area 2",26.24939549525,0.271962863884002,7.58000391057811,92.4199960894219,0,0
100582,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_161","5x5",0,-5,54390,0,"area 2",25.9052071573333,0.33238886626696,7.58000391057811,92.4199960894219,0,0
100583,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_146","5x5",0,-10,201603,291,"area 2",26.1652196630833,0.323459584584667,7.58000391057811,92.4199960894219,22.0578113797823,268.942188620218
100584,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_131","5x5",0,-15,4590,44,"area 2",26.451661319,0.230038115183512,7.58000391057811,92.4199960894219,3.33520172065437,40.6647982793456
100585,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_116","5x5",0,-20,4080,36,"area 1",26.77826130875,0.171821126232131,16.5059645219111,83.4940354780889,5.942147227888,30.057852772112
100586,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_175","5x5",-5,0,290960,17,"area 4",25.6967896673333,0.141072053343157,37.9106085083468,62.0893914916532,6.44480344641896,10.555196553581
100587,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_160","5x5",-5,-5,367403,120,"area 4",26.0478404856667,0.124524496485522,37.9106085083468,62.0893914916532,45.4927302100162,74.5072697899838
100588,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_145","5x5",-5,-10,263674,1083,"area 4",26.427514645,0.107426351733321,37.9106085083468,62.0893914916532,410.571890145396,672.428109854604
100589,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_130","5x5",-5,-15,67152,328,"area 3",26.7233854819167,0.102672595350434,3.94087171960801,96.059128280392,12.9260592403143,315.073940759686
100590,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_174","5x5",-10,0,30820,0,"area 4",23.74890972625,0.114679401008175,37.9106085083468,62.0893914916532,0,0
100591,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_159","5x5",-10,-5,5610,77,"area 4",24.16895471475,0.0933426160596752,37.9106085083468,62.0893914916532,29.191168551427,47.808831448573
100593,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_170","5x5",-30,0,283621,165148,"area 8",18.6651497814167,0.137623286301297,55.6393842264458,44.3606157735542,91887.3302622906,73260.6697377094
100594,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_155","5x5",-30,-5,580600,427377,"area 8",18.705053945,0.121740879955838,55.6393842264458,44.3606157735542,237789.931125457,189587.068874543
100595,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_35","5x5",-30,-45,88914,39412,"area 5",19.6203972732917,0.28510928907418,28.4065309789708,71.5934690210292,11195.581989432,28216.418010568
100596,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_169","5x5",-35,0,186495,99591,"area 8",15.3760080674583,0.264878854393023,55.6393842264458,44.3606157735542,55411.8191449596,44179.1808550404
100597,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_154","5x5",-35,-5,150600,98888,"area 8",14.998309715625,0.281736715450795,55.6393842264458,44.3606157735542,55020.6742738477,43867.3257261523
100598,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_49","5x5",-35,-40,41680,33449,"area 6",17.290427289625,0.269098386014559,46.9160583477949,53.0839416522051,15692.9523567539,17756.0476432461
100599,"2007-06-01","Chinese Taipei","LL",2007,6,"5_5_34","5x5",-35,-45,882552,514222,"area 6",17.0070297869583,0.315386544211533,46.9160583477949,53.0839416522051,241252.693557198,272969.306442802
